preferred_name,formula,molecular_weight,amine_class_label,amine_class,amine_detail,amine_substituents,amine_substituent_profile,amine_substituent_count,fluorinated_amine,fluorinated_substituent_count,amine_fluorination_level,unsaturated_amine,cyclic_amine_or_substituent,ring_name,precursor_family,semiconductor_process_roles,semiconductor_relevance_basis,gwp100_ar6,gwp100_ar6_status,gwp100_ar6_source,pfas_flag,persistence_screen,reactive_groups,reactivity_flags,phase_25C_1atm,supply_class,tm_C,tb_C,tc_C,pc_MPa,pvap_25C_kPa,pvap_25C_status,pvap_40C_kPa,pvap_40C_status,pvap_60C_kPa,pvap_60C_status,kinetics_coverage,data_quality,review_required,identity_status,candidate_source,generation_rule,structure_status,candidate_id
generated_tertiary_amine_isopropyl_isopropyl_difluoromethyl,C7H16F2N,152.208,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; isopropyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,-7.102959999999996,142.72040000000004,321.20616000000007,4.026232,0.548831734,value_available,1.327189318,value_available,3.8066163,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,375e65ca-b66f-5ae8-ba99-e39293b9a719
generated_tertiary_amine_isopropyl_isopropyl_fluoroethyl,C8H19FN,148.245,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; isopropyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,-18.07189999999997,133.56850000000003,311.18240000000003,4.0599175,0.801642827,value_available,1.910402,value_available,5.384607353000001,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,45fb4a22-80bd-5e43-8a91-4fd6a26d40ba
generated_tertiary_amine_isopropyl_isopropyl_difluoroethyl,C8H18F2N,166.235,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; isopropyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,12.2543,160.95550000000003,342.5272,3.9070025,0.268575272,value_available,0.665508678,value_available,1.965175536,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,45690e12-effd-5700-a558-da9b8636d379
generated_tertiary_amine_isopropyl_isopropyl_trifluoromethyl,C7H15F3N,170.198,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; isopropyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,23.223240000000033,170.10740000000004,352.55096000000003,3.873317,0.185781404,value_available,0.467132139,value_available,1.4036677549999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,c55667e2-5085-5097-9d64-244f2761d8f9
generated_tertiary_amine_isopropyl_isopropyl_trifluoroethyl,C8H17F3N,184.225,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; isopropyl; trifluoroethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,yes,likely_persistent,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,solid,solid_or_sublimation_source_review,42.58050000000003,188.34250000000003,373.87200000000007,3.7540875,0.093010999,value_available,0.23964361,value_available,0.7413645729999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,79691b00-e52f-58bd-bc78-fc3d2563b5f6
generated_tertiary_amine_isopropyl_n-butyl_fluoromethyl,C8H19FN,148.245,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; n-butyl; fluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,-18.07189999999997,133.56850000000003,311.18240000000003,4.0599175,0.801642827,value_available,1.910402,value_available,5.384607353000001,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,9502a6c7-7430-5459-b93b-62f56d2828bd
generated_tertiary_amine_isopropyl_n-butyl_difluoromethyl,C8H18F2N,166.235,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; n-butyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,12.2543,160.95550000000003,342.5272,3.9070025,0.268575272,value_available,0.665508678,value_available,1.965175536,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,88f0cf77-a730-554c-b648-7a5f32bb5643
generated_tertiary_amine_isopropyl_n-butyl_trifluoromethyl,C8H17F3N,184.225,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; n-butyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,solid,solid_or_sublimation_source_review,42.58050000000003,188.34250000000003,373.87200000000007,3.7540875,0.093010999,value_available,0.23964361,value_available,0.7413645729999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,c8643f98-f0c2-56bc-8b37-06a6171fc2c5
generated_tertiary_amine_isopropyl_tert-butyl_fluoromethyl,C8H19FN,148.245,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; tert-butyl; fluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,-18.07189999999997,133.56850000000003,311.18240000000003,4.0599175,0.801642827,value_available,1.910402,value_available,5.384607353000001,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,1d523aa1-9f74-5af8-b0fa-030c67410b25
generated_tertiary_amine_isopropyl_tert-butyl_difluoromethyl,C8H18F2N,166.235,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; tert-butyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,liquid,heated_source_required,12.2543,160.95550000000003,342.5272,3.9070025,0.268575272,value_available,0.665508678,value_available,1.965175536,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,4d42b304-5a06-5a0d-b0b9-6063a9e401bf
generated_tertiary_amine_isopropyl_tert-butyl_trifluoromethyl,C8H17F3N,184.225,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; tert-butyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,solid,solid_or_sublimation_source_review,42.58050000000003,188.34250000000003,373.87200000000007,3.7540875,0.093010999,value_available,0.23964361,value_available,0.7413645729999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,55ea70f4-e289-5809-848c-fbadde2c9a9e
generated_tertiary_amine_isopropyl_vinyl_vinyl,C7H13N,111.188,tertiary_amine,tertiary,tertiary_amine,isopropyl; vinyl; vinyl,unsaturated+alkyl,3,no,0,none,yes,no,,,,,,missing,,no,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,liquid,heated_source_likely,-74.71055999999999,81.39440000000002,250.85576000000003,4.374902,7.201594039,value_available,15.967175382999999,value_available,41.291007143,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,2f3cb96c-0b85-5f8f-b20f-018e071ce8d6
generated_tertiary_amine_isopropyl_vinyl_fluoromethyl,C6H13FN,118.17500000000001,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; vinyl; fluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_likely,-59.56849999999997,94.47750000000002,265.476,4.3155125,4.048700459,value_available,9.156907407999999,value_available,24.248140485,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,9805357a-50eb-5f57-9779-24dee2c20f2f
generated_tertiary_amine_isopropyl_vinyl_difluoromethyl,C6H12F2N,136.16500000000002,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; vinyl; difluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_likely,-29.24229999999997,121.86450000000002,296.8208000000001,4.1625975,1.2720866229999999,value_available,2.9915323739999997,value_available,8.299304024,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,0448692e-cc6c-55a8-8fc3-c1359c906e02
generated_tertiary_amine_isopropyl_vinyl_fluoroethyl,C7H15FN,132.202,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; vinyl; fluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_likely,-40.211239999999975,112.71260000000001,286.79704000000004,4.196283,1.87692173,value_available,4.349840922,value_available,11.858899595,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,a06838e1-1aba-58bd-be1b-36fff0785bfb
generated_tertiary_amine_isopropyl_vinyl_difluoroethyl,C7H14F2N,150.192,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; vinyl; difluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,-9.885040000000004,140.0996,318.14184,4.043368,0.609107526,value_available,1.467793715,value_available,4.192319674999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,dbc1d0bf-d7ab-5f0b-ada3-b1f73b0fd78f
generated_tertiary_amine_isopropyl_vinyl_trifluoromethyl,C6H11F3N,154.155,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; vinyl; trifluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,1.0839000000000283,149.25150000000002,328.16560000000004,4.0096825,0.41787634500000004,value_available,1.021806485,value_available,2.969853126,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,78df2554-659c-5b09-8a7a-76f8dd9fdc87
generated_tertiary_amine_isopropyl_vinyl_trifluoroethyl,C7H13F3N,168.18200000000002,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; vinyl; trifluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,yes,likely_persistent,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,20.441160000000025,167.4866,349.4866400000001,3.890453,0.20545928900000002,value_available,0.514802545,value_available,1.540452825,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,30ba8700-e8ea-5664-ad54-1e7a16ce1b16
generated_tertiary_amine_isopropyl_allyl_fluoromethyl,C7H15FN,132.202,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; allyl; fluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_likely,-40.211239999999975,112.71260000000001,286.79704000000004,4.196283,1.87692173,value_available,4.349840922,value_available,11.858899595,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,24788cc9-36a5-518f-9c3b-02be92171175
generated_tertiary_amine_isopropyl_allyl_difluoromethyl,C7H14F2N,150.192,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; allyl; difluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,-9.885040000000004,140.0996,318.14184,4.043368,0.609107526,value_available,1.467793715,value_available,4.192319674999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,a7eb3b5a-6029-5e0a-9d24-bbdb2aa90fe3
generated_tertiary_amine_isopropyl_allyl_fluoroethyl,C8H17FN,146.22899999999998,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; allyl; fluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,-20.85397999999998,130.9477,308.1180800000001,4.0770535,0.8907341,value_available,2.115287131,value_available,5.937200907999999,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,7013d67c-516a-5037-b818-cba317193782
generated_tertiary_amine_isopropyl_allyl_difluoroethyl,C8H16F2N,164.219,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; allyl; difluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,9.47222000000005,158.3347,339.46288000000004,3.9241385,0.297310182,value_available,0.7341332220000001,value_available,2.15876638,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,05f09191-22ca-5e1a-a72c-878891e53bd6
generated_tertiary_amine_isopropyl_allyl_trifluoromethyl,C7H13F3N,168.18200000000002,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; allyl; trifluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,possible,unknown,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,liquid,heated_source_required,20.441160000000025,167.4866,349.4866400000001,3.890453,0.20545928900000002,value_available,0.514802545,value_available,1.540452825,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,0fbc104e-f7b3-559c-839b-e37aaa8ac3ba
generated_tertiary_amine_isopropyl_allyl_trifluoroethyl,C8H15F3N,182.209,tertiary_amine,tertiary,fluorinated_tertiary_amine,isopropyl; allyl; trifluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,,missing,,yes,likely_persistent,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,solid,solid_or_sublimation_source_review,39.79842000000002,185.7217,370.80768,3.7712235,0.10264329600000001,value_available,0.263535744,value_available,0.811874023,value_available,not_checked,Partial,True,manual_review_required,template_generation,tertiary_amine,valid,ac224ac4-3baf-588f-987a-abf912d2939a
